tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup_budidaya;n_rtup_pembibitan;n_rtup_budidaya_dan_pembibitan;n_rtup_jumlah;n_rtup_budidaya_jumlah;n_rtup_pembibitan_jumlah;n_rtup
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310] SIKKA;53;5310;5310999;1237;0;0;1237;1237;0;1237
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310010] PAGA;53;5310;5310010;41;0;0;41;41;0;41
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310011] MEGO;53;5310;5310011;289;0;0;289;289;0;289
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310012] TANA WAWO;53;5310;5310012;80;0;0;80;80;0;80
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310020] LELA;53;5310;5310020;71;0;0;71;71;0;71
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310030] BOLA;53;5310;5310030;657;0;3;660;660;3;660
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310031] DORENG;53;5310;5310031;388;0;1;389;389;1;389
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310032] MAPITARA;53;5310;5310032;230;0;0;230;230;0;230
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310040] TALIBURA;53;5310;5310040;36;0;0;36;36;0;36
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310041] WAIGETE;53;5310;5310041;108;0;0;108;108;0;108
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310042] WAIBLAMA;53;5310;5310042;12;0;0;12;12;0;12
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310050] KEWAPANTE;53;5310;5310050;39;0;0;39;39;0;39
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310051] HEWOKLOANG;53;5310;5310051;208;0;0;208;208;0;208
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310052] KANGAE;53;5310;5310052;175;0;0;175;175;0;175
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310061] PALUE;53;5310;5310061;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310062] KOTING;53;5310;5310062;61;0;0;61;61;0;61
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310063] NELLE;53;5310;5310063;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310070] NITA;53;5310;5310070;287;0;0;287;287;0;287
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310071] MAGEPANDA;53;5310;5310071;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310080] ALOK;53;5310;5310080;1;1;0;2;1;1;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310081] ALOK BARAT;53;5310;5310081;4;0;0;4;4;0;4
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310082] ALOK TIMUR;53;5310;5310082;28;0;0;28;28;0;28
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310] SIKKA;53;5310;5310999;2720;1;4;2725;2724;5;2725
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310010] PAGA;53;5310;5310010;10;1;0;11;10;1;11
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310011] MEGO;53;5310;5310011;38;0;0;38;38;0;38
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310012] TANA WAWO;53;5310;5310012;134;0;0;134;134;0;134
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310020] LELA;53;5310;5310020;46;0;0;46;46;0;46
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310030] BOLA;53;5310;5310030;852;0;22;874;874;22;874
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310031] DORENG;53;5310;5310031;1453;0;4;1457;1457;4;1457
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310032] MAPITARA;53;5310;5310032;207;0;0;207;207;0;207
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310040] TALIBURA;53;5310;5310040;31;0;0;31;31;0;31
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310041] WAIGETE;53;5310;5310041;437;0;0;437;437;0;437
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310042] WAIBLAMA;53;5310;5310042;5;0;0;5;5;0;5
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310050] KEWAPANTE;53;5310;5310050;138;0;0;138;138;0;138
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310051] HEWOKLOANG;53;5310;5310051;1124;1;9;1134;1133;10;1134
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310052] KANGAE;53;5310;5310052;105;0;0;105;105;0;105
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310061] PALUE;53;5310;5310061;5;0;0;5;5;0;5
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310062] KOTING;53;5310;5310062;34;0;0;34;34;0;34
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310070] NITA;53;5310;5310070;309;0;0;309;309;0;309
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310080] ALOK;53;5310;5310080;8;1;0;9;8;1;9
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310081] ALOK BARAT;53;5310;5310081;5;0;0;5;5;0;5
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310082] ALOK TIMUR;53;5310;5310082;70;0;0;70;70;0;70
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310] SIKKA;53;5310;5310999;5011;3;35;5049;5046;38;5049
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310012] TANA WAWO;53;5310;5310012;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310031] DORENG;53;5310;5310031;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310032] MAPITARA;53;5310;5310032;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310041] WAIGETE;53;5310;5310041;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310070] NITA;53;5310;5310070;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310071] MAGEPANDA;53;5310;5310071;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310] SIKKA;53;5310;5310999;6;0;0;6;6;0;6
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310011] MEGO;53;5310;5310011;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310012] TANA WAWO;53;5310;5310012;6;0;0;6;6;0;6
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310020] LELA;53;5310;5310020;24;0;0;24;24;0;24
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310030] BOLA;53;5310;5310030;100;0;0;100;100;0;100
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310031] DORENG;53;5310;5310031;29;0;0;29;29;0;29
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310032] MAPITARA;53;5310;5310032;3;0;0;3;3;0;3
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310040] TALIBURA;53;5310;5310040;23;0;0;23;23;0;23
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310041] WAIGETE;53;5310;5310041;2;0;0;2;2;0;2
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310042] WAIBLAMA;53;5310;5310042;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310050] KEWAPANTE;53;5310;5310050;16;0;0;16;16;0;16
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310051] HEWOKLOANG;53;5310;5310051;166;0;0;166;166;0;166
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310052] KANGAE;53;5310;5310052;1;0;0;1;1;0;1
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310062] KOTING;53;5310;5310062;5;0;0;5;5;0;5
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310070] NITA;53;5310;5310070;169;0;0;169;169;0;169
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310071] MAGEPANDA;53;5310;5310071;3;0;0;3;3;0;3
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310082] ALOK TIMUR;53;5310;5310082;6;0;0;6;6;0;6
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310] SIKKA;53;5310;5310999;555;0;0;555;555;0;555
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0
BAB_5_tabel_5_36_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0
