tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup_buru_dan_tangkap_satwa_liar_belum_dijual;n_rtup_buru_dan_tangkap_satwa_liar_semua_dijual;n_rtup_buru_dan_tangkap_satwa_liar_sebagian_besar_dijual;n_rtup_buru_dan_tangkap_satwa_liar_sebagian_besar_dikonsumsi;jumlah;n_rtup_buru_dan_tangkap_satwa_liar
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6273;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6274;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6275;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0
BAB_8_tabel_8_46_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6299;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0
